modelo;id_work_center;tiempo;piezas
F5852;14;0.0347;2
F5763;1;0.04545;1
F5763;4;0.1811;1
F5763;5;0.06615;1
F5763;10;0.02925;1
F5763;14;0.0674;2
804A;1;0.016;1
804A;4;0.0365;1
804A;5;0.0554;1
804A;10;0.0957;1
804A;14;0.02295;2
F5836;11;0.158;6
F5836;1;0.3871;6
F5836;4;0.6878;6
F5836;5;0.3124;6
F5836;10;0.4901;1
F5836;14;0.3254;2
F5022_KITIZQ;11;0.033118919;11
F5022_KITIZQ;1;0.044851351;8
F5022_KITIZQ;4;0.057040541;8
F5022_KITIZQ;14;0.015;2
F5022_KITIZQ;8;0.066181081;1
F4264;11;0.2791;2
F4264;2;0.4651;11
F4264;3;0.3535;11
F4264;1;0.1861;2
F4264;4;0.093;2
F4264;5;0.1861;2
F4264;6;0.093;13
F4264;10;0.1488;1
F4264;14;0.0558;2
F5761;1;0.022433333;1
F5761;4;0.029466667;1
F5761;5;0.039533333;1
F5761;10;0.0371;1
F5761;14;0.024766667;2
1070B;11;0.034;8
1070B;2;0.024;2
1070B;3;0.021;4
1070B;6;0.018;4
1070B;8;0.054;1
106XLI;1;0.06;1
106XLI;4;0.09;1
106XLI;8;0.02;1
235D;1;0.0165;1
235D;4;0.031;1
235D;14;0.0156;2
235D;9;0.0345;1
F5762;1;0.03218;1
F5762;4;0.03218;1
F5762;5;0.03218;1
F5762;10;0.03218;1
F5762;14;0.03218;2
POST-120B;11;0.0067;2
POST-120B;2;0.0168;5
POST-120B;6;0.0047;1
POST-120B;14;0.0106;2
STRRECCORPW;11;0.1152;2
STRRECCORPW;1;0.2388;4
STRRECCORPW;4;0.2388;4
STRRECCORPW;6;0.096;5
STRRECCORPW;9;0.484;1
STRD3060;2;0.0288;8
STRD3060;3;0.09792;4
STRD3060;1;0.0166;2
STRD3060;4;0.0864;2
STRD3060;5;0.0764;2
STRD3060;6;0.1037;4
STRD3060;10;0.0576;1
STRD3060;14;0.0288;2
STRPEDFF;11;0.0368;6
STRPEDFF;3;0.025758824;3
STRPEDFF;1;0.033358824;7
STRPEDFF;4;0.081441176;7
STRPEDFF;6;0.010558824;4
STRPEDFF;8;0.081441176;1
STRRECCORPWTOP;11;0.1152;2
STRRECCORPWTOP;2;0.192;3
STRRECCORPWTOP;3;0.2304;2
STRRECCORPWTOP;1;0.1688;3
STRRECCORPWTOP;6;0.096;3
STRRECCORPWTOP;9;0.384;1
F5856;11;0.112527273;4
F5856;2;0.128872727;8
F5856;3;0.136618182;4
F5856;1;0.070218182;1
F5856;4;0.0265;1
F5856;5;0.109727273;1
F5856;6;0.023763636;7
F5856;10;0.123418182;1
F5856;14;0.052981818;2
F5966;7;0.0514;2
221H;3;0.004;1
221H;6;0.00495;1
221H;9;0.0036;1
21810B;1;0.1;1
21810B;4;0.126;1
21810B;5;0.06;1
21810B;10;0.041;1
ZU118;11;0.086166667;3
ZU118;3;0.2011;3
ZU118;1;0.029;1
ZU118;4;0.022;1
ZU118;5;0.095;1
ZU118;6;0.0672;3
ZU118;10;0.090733333;1
ZU118;14;0.020166667;2
F5849;1;0.5804;27
F5849;4;0.7266;27
F5849;14;0;2
F5849;9;0.16943;1
F5859;11;0.0108;3
F5859;1;0.1511;6
F5859;4;0.08;6
F5859;14;0.07;2
F5859;9;0.093;1
STRHLEG;2;0.026;1
STRHLEG;3;0.0424;1
STRHLEG;6;0.0496;1
STRHLEG;10;0.032;1
STRHLEG;14;0.026;2
STRCONT84;11;0.0295;2
STRCONT84;2;0.0369;3
STRCONT84;3;0.1478;3
STRCONT84;1;0.0956;1
STRCONT84;4;0.0956;1
STRCONT84;5;0.1256;1
STRCONT84;6;0.1478;5
STRCONT84;10;0.0813;1
STRCONT84;14;0.0443;2
F5937;11;0.037;3
F5937;2;0.1109;8
F5937;3;0.1109;3
F5937;1;0.1109;4
F5937;4;0.0874;4
F5937;6;0.037;5
F5937;14;0.037;2
F5937;9;0.1159;1
1107;11;1.1213;14
1107;2;1.3243;77
1107;3;1.3339;41
1107;1;0.358;8
1107;4;0.8875;8
1107;5;0.599;8
1107;6;0.348;41
1107;10;0.6283;1
1107;14;0.4176;2
1105;11;0.8755;12
1105;2;1.0325;59
1105;3;1.0421;31
1105;1;0.3497;6
1105;4;0.6878;6
1105;5;0.3497;6
1105;6;0.2712;31
1105;10;0.4901;1
1105;14;0.3254;2
F6023;1;0.0421;1
F6023;4;0.073;1
F6023;5;0.1151;1
F6023;10;0.0364;1
F6023;14;0.0384;2
F5971;11;0.00255;5
F5971;6;0.001525;1
F5971;10;0.0030625;1
F5971;14;0.001525;2
919IA;1;0.018;1
919IA;14;0.011;2
F5973;1;0.0313;1
F5973;4;0.02505;1
F5973;14;0.00625;2
F5973;9;0.0313;1
ZU2903BOX2;3;0.2322;1
ZU2903BOX2;1;0.1533;4
ZU2903BOX2;4;0.1967;4
ZU2903BOX2;6;0.083;5
ZU2903BOX2;9;0.1667;1
ZU290 BOX 1;11;0.0532;3
ZU290 BOX 1;2;0.228;7
ZU290 BOX 1;3;0.1096;1
ZU290 BOX 1;1;0.2096;1
ZU290 BOX 1;4;0.1832;1
ZU290 BOX 1;6;0.0526;2
ZU290 BOX 1;9;0.1696;1
ZU490 BOX1;11;0.125;3
ZU490 BOX1;3;0.1;1
ZU490 BOX1;1;0.225;3
ZU490 BOX1;4;0.183;3
ZU490 BOX1;6;0.09;5
ZU490 BOX1;9;0.2075;1
AC-180120;11;0.0312;4
AC-180120;2;0.0743;27
AC-180120;1;0.08;4
AC-180120;7;0.025;2
AC-180120;6;0.0083;2
2050;11;0.0288;6
2050;3;0.0192;2
2050;1;0.0538;1
2050;4;0.0258;1
2050;5;0.0184;1
2050;6;0.0077;2
2050;10;0.0288;1
2050;14;0.0096;2
106C1;1;0.06;1
106C1;4;0.05;1
106C1;8;0.1;1
F5970;11;0.0003;2
F5970;6;0.0018125;2
F5970;10;0.003625;1
F5970;14;0.0018125;2
F6004;11;0.0237;3
F6004;6;0.0068;1
F6004;10;0.0147;1
F6004;14;0.015;2
F6005;11;0.0049;1
F6005;3;0.00735;1
F6005;10;0.00335;1
F6005;14;0.001675;2
F6006;11;0.0427;3
F6006;6;0.0122;1
F6006;10;0.0265;1
F6006;14;0.0225;2
2045;11;0.036;4
2045;3;0.024;4
2045;1;0.048;1
2045;4;0.02;1
2045;6;0.02;4
2045;14;0.014;2
2045;9;0;1
325;11;0.0269;1
325;2;0.03976;1
325;3;0.01756;1
325;6;0.03078;1
2012;1;0.2109;7
2012;4;0.2045;7
2012;14;0.036;2
2012;9;0.6165;1
2033;2;0.048;5
2033;3;0.036;2
2033;6;0.02;3
2033;14;0.014;2
2033;9;0.038;1
2061;11;0.0158;2
2061;2;0.085;2
2061;1;0.204;4
2061;4;0.153;4
2061;6;0.085;2
2061;14;0.0525;2
2061;9;0.1615;1
2081;11;0.0114;1
2081;1;0.2106;8
2081;4;0.2205;8
2081;6;0.0098;1
2081;14;0.0482;2
2081;9;0.8789;1
1143;11;0.5635;8
1143;2;0.6629;28
1143;3;0.6713;16
1143;1;0.132;5
1143;4;0.4372;5
1143;5;0.4474;5
1143;6;0.174;24
1143;10;0.3149;1
1143;14;0.2088;2
F6003;2;0.018688333;2
F6003;3;0.051935;2
F6003;1;0.05107;1
F6003;4;0.01927;1
F6003;5;0.0798;1
F6003;6;0.0108;2
F6003;10;0.08976;1
F6003;14;0.04816;2
C2-2204E;1;0.0155;1
C2-2204E;4;0.0104;1
C2-2204E;14;0.0019;2
C2-2204E;8;0.0103;1
F5999;11;0.00627;3
F5999;2;0.05774;8
F5999;3;0.02165;2
F5999;1;0.016311667;2
F5999;6;0.00868;6
2011;1;0.228;10
2011;4;0.2642;10
2011;6;0.0378;12
2011;14;0.036;2
2011;9;0.6161;1
F6046C;11;0.0316;1
F6046C;2;0.17;3
F6046C;3;0.204;1
F6046C;1;0.443;6
F6046C;4;0.3435;6
F6046C;6;0.17;2
F6046C;14;0.136;2
F6046C;9;0.358;1
F6046D;1;0.3166;10
F6046D;4;0.3963;10
F6046D;6;0.0567;12
F6046D;14;0.054;2
F6046D;9;0.9242;1
F5933G;3;0.0182;1
F5933G;10;0.0127;1
F5933G;14;0.0035;2
F5932C;11;0.0276;1
F5932C;6;0.0006;1
F5932C;10;0.002;1
F5932C;14;0.01;2
F5796A;1;0.0957;1
F5796A;4;0.14685;1
F5796A;14;0.0375;2
F5796A;9;0.16285;1
1000X;1;0.095;1
1000X;4;0.099;1
1000X;5;0.099;1
1000X;10;0.096;1
1000X;14;0.046;2
IWREP120;11;0.0144;2
IWREP120;1;0.0036;1
IWREP120;4;0.0036;1
IWREP120;5;0.06;1
IWREP120;10;0.0264;1
IWREP120;14;0.012;2
160-I;11;0.00865;2
160-I;2;0.0216;6
160-I;6;0.0605;1
160-T;11;0.00815;3
160-T;2;0.0204;1
160-T;3;0.00815;1
160-T;6;0.0057;1
C2-2203C;1;0.0251;1
C2-2203C;4;0.0167;1
C2-2203C;5;0.0152;1
C2-2203C;10;0.013;1
C2-2203C;14;0.0032;2
180-L;11;0.009125;2
180-L;2;0.0228;5
180-L;3;0.009125;1
180-L;6;0.006375;1
F5796;1;1.426;48
F5796;4;1.084;48
F5796;6;0.0823;14
F5796;14;0.3375;6
F5796;9;1.8427;1
1001C;1;0.012;1
1001C;4;0.0135;1
1001C;5;0.0288;1
1001C;10;0.0278;1
1001C;14;0.0174;2
233A;1;0.0888;1
233A;4;0.0888;1
233A;5;0.1998;1
233A;10;0.0666;1
233A;14;0.0288;2
928;1;0.1167;2
928;7;0.1719;2
928;14;0.0356;2
811F;1;0.01;1
811F;4;0.0122;1
811F;14;0.022;2
811F;8;0.0151;1
558CUB;1;0.051;1
558CUB;4;0.081;1
558CUB;14;0.0101;2
558CUB;9;0.049;1
1264;11;0.0234;2
1264;2;0.070233333;9
1264;3;0.056166667;1
1264;1;0.0468;1
1264;4;0.107666667;1
1264;5;0.037433333;1
1264;6;0.0234;5
1264;10;0.079566667;1
1264;14;0.0234;2
F6066;11;0.1438;4
F6066;2;0.1381;9
F6066;3;0.163;6
F6066;1;0.0421;1
F6066;4;0.073;1
F6066;5;0.1151;1
F6066;6;0.0422;11
F6066;10;0.092;1
F6066;14;0.0384;2
810A;1;0.03355;1
810A;4;0.0156;1
810A;5;0.40235;1
810A;10;0.02685;1
810A;14;0.0097;2
F5795;11;0.3153;12
F5795;3;0.1677;4
F5795;1;1.3468;23
F5795;4;1.0237;23
F5795;6;0.0778;4
F5795;14;0.3188;4
F5795;9;1.7403;1
2062;11;0.0158;1
2062;3;0.102;1
2062;1;0.204;4
2062;4;0.153;4
2062;6;0.085;1
2062;14;0.0595;2
2062;9;0.1655;1
AC/IC-160120;11;0.03746;4
AC/IC-160120;2;0.0742;20
AC/IC-160120;1;0.07204;4
AC/IC-160120;7;0.03002;2
AC/IC-160120;6;0.01107;1
2370;11;0.0187;5
2370;3;0.0209;1
2370;1;0.0193;1
2370;4;0.0053;1
2370;5;0.0136;1
2370;6;0.022;1
2370;10;0.1054;1
2370;14;0.02;2
2319;11;0.35;31
2319;2;0.2066;12
2319;3;0.22;6
2319;1;0.4;3
2319;4;0.1599;3
2319;5;0.1156;3
2319;6;0.022;6
2319;10;0.195;1
2319;14;0.093;2
5274F;1;0.039;1
5274F;4;0.039;1
5274F;5;0.0195;1
5274F;10;0.0468;1
5274F;14;0.0117;2
F5022P;1;0.0131;1
F5022P;4;0.016;1
F5022P;14;0.015;2
F5022P;8;0.0182;1
1017;11;0.1152;2
1017;2;0.1382;4
1017;3;0.1305;5
1017;1;0.085;2
1017;4;0.1152;2
1017;5;0.0302;2
1017;6;0.0384;5
1017;10;0.0768;1
1017;14;0.0384;2
2015;1;0.228;7
2015;4;0.2742;7
2015;14;0.036;2
2015;9;0.6261;1
1302;11;0.1991;6
1302;2;0.2362;30
1302;3;0.2488;9
1302;1;0.1275;4
1302;4;0.1493;4
1302;5;0.1617;4
1302;6;0.0622;9
1302;10;0.112;1
1302;14;0.0747;4
F6124;11;0.2547;7
F6124;1;0.116;3
F6124;4;0.275;3
F6124;5;0.2851;3
F6124;6;0.0167;7
F6124;10;0.1013;1
F6124;14;0.1339;2
IL-16075;11;0.037375;1
IL-16075;2;0.074025;19
IL-16075;1;0.071875;2
IL-16075;7;0.02995;2
IL-16075;6;0.01105;1
IL-16075;14;0.0504;2
2321;11;0.3;21
2321;2;0.2066;9
2321;3;0.18;5
2321;1;0.4;3
2321;4;0.1599;3
2321;5;0.1156;3
2321;6;0.022;5
2321;10;0.17;1
2321;14;0.093;2
F6087;11;0.07344;1
F6087;2;0.0816;4
F6087;3;0.06854;4
F6087;1;0.04776;1
F6087;4;0.0612;1
F6087;5;0.0214;1
F6087;6;0.02244;4
F6087;10;0.06528;1
F6087;14;0.0012;2
2372;11;0.0074;4
2372;1;0.0265;1
2372;4;0.0224;1
2372;5;0.067;1
2372;6;0.022;4
2372;10;0.1209;1
2372;14;0.02;2
2374;11;0.0262;8
2374;1;0.0294;1
2374;4;0.0267;1
2374;5;0.067;1
2374;6;0.022;8
2374;10;0.1209;1
2374;14;0.02;2
21822;1;2;21
21822;4;1.426;21
21822;5;0.325;21
21822;10;1.7;1
21822;14;0.1;6
AC/IC-12090;11;0.0309;4
AC/IC-12090;2;0.0612;14
AC/IC-12090;1;0.0594;4
AC/IC-12090;7;0.02475;2
AC/IC-12090;6;0.00915;1
AC/IC-12090;14;0.0355;2
DES149;11;0.014;1
DES149;5;0.05;1
DES149;10;0.08;1
AC/IC-140120;11;0.035683333;4
AC/IC-140120;2;0.070666667;18
AC/IC-140120;1;0.068616667;4
AC/IC-140120;7;0.028583333;2
AC/IC-140120;6;0.01055;2
AC/IC-140120;14;0.028583333;2
